0.566374688	0	0
0.543616253	0	0
0.494478723	0	0
0.457754885	0	0
0.425168944	0	0
0.390565778	0	0
0.387720974	0	0
0.371221108	20.95662995	0.0036541
0.543616253	21.88161516	0.26508525
0.752062828	21.92916733	0.823667952
0.857061971	22.05601731	1.334484705
0.897923706	22.19440946	1.724636168
0.977578229	22.1541793	1.946989152
1.016371016	22.09537926	1.973708632
1.043267348	21.93391557	1.773740522
1.07378434	21.64401356	1.431907133
1.092404878	21.10641353	0.908520896
1.081542898	20.15046723	0.365574125
0.980164415	17.58974115	0.018581597
0.909820161	0	0
0.85551026	0	0
0.793959038	0	0
0.73706295	0	0
0.69154608	0	0
